,Restaurant,URL,Latitude,Longitude,Latitude & Longitude
221,Ghetto Stop Sizzling Zone - M. Araullo Street,https://food.grab.com/ph/en/restaurant/tong-se-robinsons-otis-delivery/2-CYTBGN5EA6BKLT,14.5995,120.9842,"14.5995,120.9842"
222,Bolzico Beef To Go by CloudEats - UST [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/ghetto-stop-sizzling-zone-m-araullo-street-delivery/2-CZNELKTBCA6GME,14.5995,120.9842,"14.5995,120.9842"
223,Tapa Hub MNL - Tondo,https://food.grab.com/ph/en/restaurant/bolzico-beef-to-go-by-cloudeats-ust-available-for-long-distance-delivery-delivery/2-C2TAJJ5GSFWKNE,14.5995,120.9842,"14.5995,120.9842"
224,Tio Paengs - Loyola [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tapa-hub-mnl-tondo-delivery/2-C25HCB5CVGBZGN,14.5995,120.9842,"14.5995,120.9842"
225,Mr. Mediterranean - UST [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tio-paengs-loyola-available-for-long-distance-delivery-delivery/2-C2TYN8L2RY5HRN,14.5995,120.9842,"14.5995,120.9842"
226,Shawarma Shack - Metropolitan Masangkay,https://food.grab.com/ph/en/restaurant/mr-mediterranean-ust-available-for-long-distance-delivery-delivery/2-CZAWCXXCDFJGJX,14.5995,120.9842,"14.5995,120.9842"
227,Mike's Chef Restaurant - Makati [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/shawarma-shack-metropolitan-masangkay-delivery/2-CYXGAAEKAEV3AN,14.5995,120.9842,"14.5995,120.9842"
228,Jj's Kambing atbp. - Paang Bundok Laloma [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/mike-s-chef-restaurant-makati-available-for-long-distance-delivery-delivery/2-CZL3APEKTYDTET,14.5995,120.9842,"14.5995,120.9842"
229,Cabalen Plus - Robinsons Place Manila,https://food.grab.com/ph/en/restaurant/jj-s-kambing-atbp-paang-bundok-laloma-available-for-long-distance-delivery-delivery/2-C2EUEN4JLJ5EJ2,14.5995,120.9842,"14.5995,120.9842"
230,Texas Roadhouse - Robinsons Place Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cabalen-plus-robinsons-place-manila-delivery/2-C2CZVEKXJ63ATX,14.5995,120.9842,"14.5995,120.9842"
231,Arya - Robinsons Place Manila,https://food.grab.com/ph/en/restaurant/texas-roadhouse-robinsons-place-manila-available-for-long-distance-delivery-delivery/2-CYTBL6KZWBUDBA,14.5995,120.9842,"14.5995,120.9842"
232,Percie’s - Laong Laan [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/arya-robinsons-place-manila-delivery/2-CZKVGAEFJPEFNJ,14.5995,120.9842,"14.5995,120.9842"
233,House of Rendang - GrabKitchen (Sampaloc) [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/percie%E2%80%99s-laong-laan-available-for-long-distance-delivery-delivery/2-C2KUEBWWCB4KWE,14.5995,120.9842,"14.5995,120.9842"
234,Albahr Alahmar Restaurant - M.H Del Pilar Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/house-of-rendang-grabkitchen-sampaloc-available-for-long-distance-delivery-delivery/2-C3BGNN2GEGKBCA,14.5995,120.9842,"14.5995,120.9842"
235,Ilang-Ilang Restaurant - Ilang-Ilang Street,https://food.grab.com/ph/en/restaurant/albahr-alahmar-restaurant-m-h-del-pilar-street-available-for-long-distance-delivery-delivery/2-C26FEKUZDFCWLX,14.5995,120.9842,"14.5995,120.9842"
236,2 Chefs Kitchen - Dapitan Street,https://food.grab.com/ph/en/restaurant/ilang-ilang-restaurant-ilang-ilang-street-delivery/2-C2LGNFCCMCLHEE,14.5995,120.9842,"14.5995,120.9842"
237,Cafe Adriatico - Malate,https://food.grab.com/ph/en/restaurant/2-chefs-kitchen-dapitan-street-delivery/2-C2NTTJ6AJLNHEX,14.5995,120.9842,"14.5995,120.9842"
238,Jec & Yam - Sampaloc,https://food.grab.com/ph/en/restaurant/cafe-adriatico-malate-delivery/PHGFSTI000000ud,14.5995,120.9842,"14.5995,120.9842"
239,Shawarma Master - UST [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/jec-yam-sampaloc-delivery/2-C26FEFCCNXMDV2,14.5995,120.9842,"14.5995,120.9842"
240,Cafe Alicia - Orchid Garden Suite Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/shawarma-master-ust-available-for-long-distance-delivery-delivery/2-CZA3C6CZEK2ZNA,14.5995,120.9842,"14.5995,120.9842"
241,DOON Thai and Asian Fusion Cuisine - Malate [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cafe-alicia-orchid-garden-suite-manila-available-for-long-distance-delivery-delivery/2-C2BWL64ZJP3XCX,14.5995,120.9842,"14.5995,120.9842"
242,Bornga Korean Restaurant - Alphaland Makati Place [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/doon-thai-and-asian-fusion-cuisine-malate-available-for-long-distance-delivery-delivery/2-C3J1GUVET74TAN,14.5995,120.9842,"14.5995,120.9842"
243,Southern Grind Bistro - Assembly Grounds at The Rise [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/bornga-korean-restaurant-alphaland-makati-place-available-for-long-distance-delivery-delivery/2-C2EBETNFANKJFA,14.5995,120.9842,"14.5995,120.9842"
244,Dencio's - Malate [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/southern-grind-bistro-assembly-grounds-at-the-rise-available-for-long-distance-delivery-delivery/2-C2WEC6DXE2XGJE,14.5995,120.9842,"14.5995,120.9842"
245,Tagpuan Berde - Fidel Reyes Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/dencio-s-malate-available-for-long-distance-delivery-delivery/2-C2JZGTW1CLLTJX,14.5995,120.9842,"14.5995,120.9842"
246,Cracken (Attack Cloud Kitchen) - Chino Roces [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tagpuan-berde-fidel-reyes-street-available-for-long-distance-delivery-delivery/2-C2AWLRBYGPA1FE,14.5995,120.9842,"14.5995,120.9842"
247,Liang Crispy Roll - Banawe [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cracken-attack-cloud-kitchen-chino-roces-available-for-long-distance-delivery-delivery/2-C2DWVKCERFVUVT,14.5995,120.9842,"14.5995,120.9842"
248,Alquds Restaurant - M.H. Del Pilar Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/liang-crispy-roll-banawe-available-for-long-distance-delivery-delivery/2-C22ZTNMHEX3CCE,14.5995,120.9842,"14.5995,120.9842"
249,Romantic Baboy - Abad Santos [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/alquds-restaurant-m-h-del-pilar-street-available-for-long-distance-delivery-delivery/2-C2NXJREVRNMACJ,14.5995,120.9842,"14.5995,120.9842"
250,Tsurumaru Udon x Tempura - Robinsons Place Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/romantic-baboy-abad-santos-available-for-long-distance-delivery-delivery/2-CZKZR8NKGU3CPA,14.5995,120.9842,"14.5995,120.9842"
251,Johnny's Steak and Grill - Scout Rallos Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tsurumaru-udon-x-tempura-robinsons-place-manila-available-for-long-distance-delivery-delivery/2-CZMGCXBCVE2ART,14.5995,120.9842,"14.5995,120.9842"
252,Lost & Found 37 - Malate Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/johnny-s-steak-and-grill-scout-rallos-street-available-for-long-distance-delivery-delivery/2-C2MAL2BUEALHSE,14.5995,120.9842,"14.5995,120.9842"
253,The Coffeeshop - Bayview Park Hotel Manila,https://food.grab.com/ph/en/restaurant/lost-found-37-malate-manila-available-for-long-distance-delivery-delivery/2-C2CGGFVDERJGCA,14.5995,120.9842,"14.5995,120.9842"
254,Halina Hotel & Restaurant - Rizal Avenue,https://food.grab.com/ph/en/restaurant/the-coffeeshop-bayview-park-hotel-manila-delivery/2-CZMTNRDBRAXWEA,14.5995,120.9842,"14.5995,120.9842"
255,Fiesta Eats by Joliant - Salcedo [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/halina-hotel-restaurant-rizal-avenue-delivery/2-C2TYV2AJJBMUGX,14.5995,120.9842,"14.5995,120.9842"
256,Picanha Steak - Malate Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/fiesta-eats-by-joliant-salcedo-available-for-long-distance-delivery-delivery/2-C2BJGKMVRJJABA,14.5995,120.9842,"14.5995,120.9842"
257,Medley Modern Mediterranean - Devour Food Hub [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/picanha-steak-malate-manila-available-for-long-distance-delivery-delivery/2-C2LFVBDXRAEHAN,14.5995,120.9842,"14.5995,120.9842"
258,Haveli House of Biryani and Kebab - Timog [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/medley-modern-mediterranean-devour-food-hub-available-for-long-distance-delivery-delivery/2-C2TWVGBGUEKBBE,14.5995,120.9842,"14.5995,120.9842"
259,Pares Retiro - Tomas Morato [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/haveli-house-of-biryani-and-kebab-timog-available-for-long-distance-delivery-delivery/2-CZBXAY5FVRKVCJ,14.5995,120.9842,"14.5995,120.9842"
260,Hatid Pinoy - New Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/pares-retiro-tomas-morato-available-for-long-distance-delivery-delivery/PHGFSTI00000201,14.5995,120.9842,"14.5995,120.9842"
261,Joni's Grill - Delos Santos Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/hatid-pinoy-new-manila-available-for-long-distance-delivery-delivery/2-CZKYPGLDN8EJN2,14.5995,120.9842,"14.5995,120.9842"
262,Victorino's Restaurant - 11th Jamboree [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/joni-s-grill-delos-santos-street-available-for-long-distance-delivery-delivery/2-C23ZN7JJTCNECN,14.5995,120.9842,"14.5995,120.9842"
263,SimplyThai At The 5th - Greenbelt 5 [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/victorino-s-restaurant-11th-jamboree-available-for-long-distance-delivery-delivery/2-CZNEJBD1JTBDG6,14.5995,120.9842,"14.5995,120.9842"
264,Jade Express - New Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/simplythai-at-the-5th-greenbelt-5-available-for-long-distance-delivery-delivery/2-C2X3RRCZPA4DC2,14.5995,120.9842,"14.5995,120.9842"
265,Buns & Burgers - Scout Tobias [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/jade-express-new-manila-available-for-long-distance-delivery-delivery/2-CZKYPGLDN8BCRX,14.5995,120.9842,"14.5995,120.9842"
266,Cafe Mabini - Addition Hills [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/buns-burgers-scout-tobias-available-for-long-distance-delivery-delivery/2-C3BZDFWCCBAAGT,14.5995,120.9842,"14.5995,120.9842"
267,Ombu Kusina - Mother Ignacia Avenue [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cafe-mabini-addition-hills-available-for-long-distance-delivery-delivery/2-C2VUCTU1AEDYTJ,14.5995,120.9842,"14.5995,120.9842"
268,New Nolboo Korean Restaurant - Roxas Boulevard [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/ombu-kusina-mother-ignacia-avenue-available-for-long-distance-delivery-delivery/PHGFSTI000002hq,14.5995,120.9842,"14.5995,120.9842"
269,German Club Manila - Eurovilla II Bldg [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/new-nolboo-korean-restaurant-roxas-boulevard-available-for-long-distance-delivery-delivery/2-CZNJKA53G3JKJ6,14.5995,120.9842,"14.5995,120.9842"
270,Cafe Dominique - West Triangle [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/german-club-manila-eurovilla-ii-bldg-available-for-long-distance-delivery-delivery/2-C2MENVBZGJWXNX,14.5995,120.9842,"14.5995,120.9842"
271,The Rib Shack - Quezon City [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cafe-dominique-west-triangle-available-for-long-distance-delivery-delivery/PHGFSTI000000hb,14.5995,120.9842,"14.5995,120.9842"
272,Kite Kebab Bar - Salcedo [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/the-rib-shack-quezon-city-available-for-long-distance-delivery-delivery/2-C3DWGLLDR2U2AJ,14.5995,120.9842,"14.5995,120.9842"
273,Victoria Bites - Malabon [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/kite-kebab-bar-salcedo-available-for-long-distance-delivery-delivery/PHGFSTI000001zu,14.5995,120.9842,"14.5995,120.9842"
274,Midnight Tapa - Saint Paul Road [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/victoria-bites-malabon-available-for-long-distance-delivery-delivery/2-C22FNKEARCMVUE,14.5995,120.9842,"14.5995,120.9842"
275,Wurma Shawarma - Saint Paul Road [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/midnight-tapa-saint-paul-road-available-for-long-distance-delivery-delivery/2-C2CVNFW3JBLYGN,14.5995,120.9842,"14.5995,120.9842"
276,Torch Restaurant - Greenhills [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/wurma-shawarma-saint-paul-road-available-for-long-distance-delivery-delivery/2-C2CVMFVVHA2DGT,14.5995,120.9842,"14.5995,120.9842"
277,Bowlsome (Healthy Bowls) - South Triangle [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/torch-restaurant-greenhills-available-for-long-distance-delivery-delivery/PHGFSTI000000fr,14.5995,120.9842,"14.5995,120.9842"
278,Pinoy Bento - Valero Makati [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/bowlsome-healthy-bowls-south-triangle-available-for-long-distance-delivery-delivery/2-C2MDTXLWL7LKET,14.5995,120.9842,"14.5995,120.9842"
279,Ulam Delights - Granada [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/pinoy-bento-valero-makati-available-for-long-distance-delivery-delivery/2-C3JJNGBWTUW3EX,14.5995,120.9842,"14.5995,120.9842"
280,Tagaytay Bulalo Specials - Timog Avenue [Available for LONG DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/ulam-delights-granada-available-for-long-distance-delivery-delivery/2-C2L2NZKJDBMDLJ,14.5995,120.9842,"14.5995,120.9842"
281,The Kebab Co. - South Triangle [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tagaytay-bulalo-specials-timog-avenue-available-for-long-distance-delivery-delivery/2-C2X1SABKEZN3FA,14.5995,120.9842,"14.5995,120.9842"
282,Kyoto Express - Ermita,https://food.grab.com/ph/en/restaurant/the-kebab-co-south-triangle-available-for-long-distance-delivery-delivery/2-C2MDVCNJGZKJCN,14.5995,120.9842,"14.5995,120.9842"
283,Party Korean Barbeque - Scout Rallos [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/kyoto-express-ermita-delivery/2-C3KWRJKDG7BACJ,14.5995,120.9842,"14.5995,120.9842"
284,House of Indo - Ermita,https://food.grab.com/ph/en/restaurant/party-korean-barbeque-scout-rallos-available-for-long-distance-delivery-delivery/2-C3BFR26XJJEYAJ,14.5995,120.9842,"14.5995,120.9842"
285,Chix R us Wings and Things - Granada [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/house-of-indo-ermita-delivery/2-C3KVV2XTTB3HRE,14.5995,120.9842,"14.5995,120.9842"
286,Matsuri Bento - South Triangle [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/chix-r-us-wings-and-things-granada-available-for-long-distance-delivery-delivery/2-C2EGE3MCA64VE6,14.5995,120.9842,"14.5995,120.9842"
287,Breakfast Club - South Triangle [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/matsuri-bento-south-triangle-available-for-long-distance-delivery-delivery/2-C2MDVJM3NEL2LA,14.5995,120.9842,"14.5995,120.9842"
288,Redd's Lunch Favorites - Ermita,https://food.grab.com/ph/en/restaurant/breakfast-club-south-triangle-available-for-long-distance-delivery-delivery/2-C2MDTRLAUF2ZDE,14.5995,120.9842,"14.5995,120.9842"
289,Mean Greens - South Triangle [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/redd-s-lunch-favorites-ermita-delivery/2-C3KTJ7VWRZKXCT,14.5995,120.9842,"14.5995,120.9842"
290,Limon Manila - Ermita [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/mean-greens-south-triangle-available-for-long-distance-delivery-delivery/2-C2MDTJBVVPLHVA,14.5995,120.9842,"14.5995,120.9842"
291,Takam - Timog [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/limon-manila-ermita-available-for-long-distance-delivery-delivery/2-C2WXNU6VG6WTDE,14.5995,120.9842,"14.5995,120.9842"
292,Cabalen Express - West Avenue [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/takam-timog-available-for-long-distance-delivery-delivery/2-C2DCVYJ1PEVBUA,14.5995,120.9842,"14.5995,120.9842"
293,Shawarma Shack Venture Square One - Aurora Boulevard [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cabalen-express-west-avenue-available-for-long-distance-delivery-delivery/2-CZMGBCAVLKAZN2,14.5995,120.9842,"14.5995,120.9842"
294,Uncle Sam's Roast Beef - Shaw JRU [Available for LONG DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/shawarma-shack-venture-square-one-aurora-boulevard-available-for-long-distance-delivery-delivery/2-C2MHKB2KKCMWL2,14.5995,120.9842,"14.5995,120.9842"
295,Three Guys and a Grill - M.H Del Pilar Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/uncle-sam-s-roast-beef-shaw-jru-available-for-long-distance-delivery-delivery/2-C2X1TVECVNCXG2,14.5995,120.9842,"14.5995,120.9842"
296,Mares - Samson Road Caloocan [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/three-guys-and-a-grill-m-h-del-pilar-street-available-for-long-distance-delivery-delivery/2-C2CYDANCVCDHAT,14.5995,120.9842,"14.5995,120.9842"
297,Taco Stop - Greenbelt 2 [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/mares-samson-road-caloocan-available-for-long-distance-delivery-delivery/2-C2UWUFD2C36TCJ,14.5995,120.9842,"14.5995,120.9842"
298,Asian Boxes - Saint Paul Road [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/taco-stop-greenbelt-2-available-for-long-distance-delivery-delivery/2-C3EBWAVGEBXATJ,14.5995,120.9842,"14.5995,120.9842"
299,Corned Beef King - Greenbelt 2 [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/asian-boxes-saint-paul-road-available-for-long-distance-delivery-delivery/2-C2CVNUECR2WGNT,14.5995,120.9842,"14.5995,120.9842"
300,Fortune Bowl - Malate,https://food.grab.com/ph/en/restaurant/corned-beef-king-greenbelt-2-available-for-long-distance-delivery-delivery/2-C3EBWAVGETBHT6,14.5995,120.9842,"14.5995,120.9842"
301,Panchos Party Trays - Sta. Ana,https://food.grab.com/ph/en/restaurant/fortune-bowl-malate-delivery/2-C24JRLBWJK2TTJ,14.5995,120.9842,"14.5995,120.9842"
302,Shawarma Buddies - Rivera Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/panchos-party-trays-sta-ana-delivery/2-C2WKEXBEN7XHDE,14.5995,120.9842,"14.5995,120.9842"
303,Sizzlin' Steak - Malate [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/shawarma-buddies-rivera-street-available-for-long-distance-delivery-delivery/2-C3JEJPDWTT22T2,14.5995,120.9842,"14.5995,120.9842"
304,Samgyupkana - Malate,https://food.grab.com/ph/en/restaurant/sizzlin-steak-malate-available-for-long-distance-delivery-delivery/2-C2JZGTW1EFLJKA,14.5995,120.9842,"14.5995,120.9842"
305,Samgyupkart - Del Fierro [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/samgyupkana-malate-delivery/2-CZNGBANFVE4EE2,14.5995,120.9842,"14.5995,120.9842"
306,Alterra Grill and Restaurant - Malate [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/samgyupkart-del-fierro-available-for-long-distance-delivery-delivery/2-CZNUT62HSFTWTE,14.5995,120.9842,"14.5995,120.9842"
307,Muhan Samgyusal - Taft Avenue [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/alterra-grill-and-restaurant-malate-available-for-long-distance-delivery-delivery/2-CZNYMEM3GLKVDA,14.5995,120.9842,"14.5995,120.9842"
308,Yay Thai - Saint Paul Road [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/muhan-samgyusal-taft-avenue-available-for-long-distance-delivery-delivery/2-C2CKCTV2AJLYVA,14.5995,120.9842,"14.5995,120.9842"
309,Zach Shawarma and Shake - Libis Espina [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/yay-thai-saint-paul-road-available-for-long-distance-delivery-delivery/2-C2CVMCJJGU2AVA,14.5995,120.9842,"14.5995,120.9842"
310,Salanghabnida Korean Restaurant - Grace Park [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/zach-shawarma-and-shake-libis-espina-available-for-long-distance-delivery-delivery/2-C2NKCVB3GULFC6,14.5995,120.9842,"14.5995,120.9842"
311,UKB199 - On The Go - Pob Stacion Food Park (Catering),https://food.grab.com/ph/en/restaurant/salanghabnida-korean-restaurant-grace-park-available-for-long-distance-delivery-delivery/2-C2N1ANBYARAEVX,14.5995,120.9842,"14.5995,120.9842"
312,Tapa Out - Pob Stacion Food Park (Catering),https://food.grab.com/ph/en/restaurant/ukb199-on-the-go-pob-stacion-food-park-catering-delivery/2-C22FJ4KBGA5WRX,14.5995,120.9842,"14.5995,120.9842"
313,The Beer Factory - Eton Centris [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tapa-out-pob-stacion-food-park-catering-delivery/2-C22FJ4KBEZD1GN,14.5995,120.9842,"14.5995,120.9842"
314,Bangkete - Kalayaan Avenue (Catering),https://food.grab.com/ph/en/restaurant/the-beer-factory-eton-centris-available-for-long-distance-delivery-delivery/2-C2CVLE6JT6D1NT,14.5995,120.9842,"14.5995,120.9842"
315,Chris Korean Food Hub - Tondo,https://food.grab.com/ph/en/restaurant/bangkete-kalayaan-avenue-catering-delivery/2-C3DADFX1CKNKDA,14.5995,120.9842,"14.5995,120.9842"
316,Karate Kid - Centro Escolar University [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/chris-korean-food-hub-tondo-delivery/2-C2LKG7UYME5GJ6,14.5995,120.9842,"14.5995,120.9842"
317,Hearts and Bells - SM Mall of Asia [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/sweet-tooth-by-tin-cleofas-mariblo-available-for-long-distance-delivery-delivery/2-C2JFVFLYTKAKR6,14.5995,120.9842,"14.5995,120.9842"
318,Balai Pandesal - D. Tuazon Street,https://food.grab.com/ph/en/restaurant/hearts-and-bells-sm-mall-of-asia-available-for-long-distance-delivery-delivery/2-C2TYL2NVRNMZAA,14.5995,120.9842,"14.5995,120.9842"
319,BreadTalk - SM San Lazaro,https://food.grab.com/ph/en/restaurant/balai-pandesal-d-tuazon-street-delivery/2-C3B3MADKE8MWRN,14.5995,120.9842,"14.5995,120.9842"
320,Tinapayan Festival Bakeshoppe - Dapitan Street,https://food.grab.com/ph/en/restaurant/breadtalk-sm-san-lazaro-delivery/2-C2AWNB2YC6KUNE,14.5995,120.9842,"14.5995,120.9842"
321,Ging's Gourmet - Granada [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/tinapayan-festival-bakeshoppe-dapitan-street-delivery/2-C2T3ET2ULE5FDE,14.5995,120.9842,"14.5995,120.9842"
322,Chapes Keto Dream Cake - Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/ging-s-gourmet-granada-available-for-long-distance-delivery-delivery/2-C2BHGFJ3V3DXRA,14.5995,120.9842,"14.5995,120.9842"
323,Pan de Manila - Masangkay [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/chapes-keto-dream-cake-manila-available-for-long-distance-delivery-delivery/2-C2VYJ7WFLLB3EA,14.5995,120.9842,"14.5995,120.9842"
324,Dunkin' - Zen Tower,https://food.grab.com/ph/en/restaurant/pan-de-manila-masangkay-available-for-long-distance-delivery-delivery/2-C2XEUAE2NUKALX,14.5995,120.9842,"14.5995,120.9842"
325,The Aristocrat Bakeshop - Roxas,https://food.grab.com/ph/en/restaurant/dunkin-zen-tower-delivery/2-CYWJVJJJA4K2FA,14.5995,120.9842,"14.5995,120.9842"
326,"Max's Corner Bakery (Cakes, Breads & Pastries) - Malate [Available for LONG-DISTANCE DELIVERY]",https://food.grab.com/ph/en/restaurant/the-aristocrat-bakeshop-roxas-delivery/2-C2UEJ2U1CX3VVT,14.5995,120.9842,"14.5995,120.9842"
327,Not Just Sweet - Firmeza Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/max-s-corner-bakery-cakes-breads-pastries-malate-available-for-long-distance-delivery-delivery/2-C26UEFDEHA2GCJ,14.5995,120.9842,"14.5995,120.9842"
328,Overdoughs Cafe + Elait - Promenade [Available for LONG-DISTANCE DELIVERY,https://food.grab.com/ph/en/restaurant/not-just-sweet-firmeza-street-available-for-long-distance-delivery-delivery/2-CY5AMAVKNX2WVE,14.5995,120.9842,"14.5995,120.9842"
329,Original Cake - SM Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/overdoughs-cafe-elait-promenade-available-for-long-distance-delivery-delivery/2-C2BWNBVTEANGAA,14.5995,120.9842,"14.5995,120.9842"
330,Overdoughs - Robinsons Place Manila,https://food.grab.com/ph/en/restaurant/original-cake-sm-manila-available-for-long-distance-delivery-delivery/2-CYTZVYWGRREWJT,14.5995,120.9842,"14.5995,120.9842"
331,Llana's - Scout Gandia [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/overdoughs-robinsons-place-manila-delivery/2-CYWJRYCXGF2JGN,14.5995,120.9842,"14.5995,120.9842"
332,Lunar's Bakery - Ma. Clara Ibarra,https://food.grab.com/ph/en/restaurant/llana-s-scout-gandia-available-for-long-distance-delivery-delivery/2-C2LYG7CXDAKJCX,14.5995,120.9842,"14.5995,120.9842"
333,BlissCakes MNL - Tondo [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/lunar-s-bakery-ma-clara-ibarra-delivery/2-C2NTCACBVKMEJE,14.5995,120.9842,"14.5995,120.9842"
