,Restaurant,URL,Latitude,Longitude,Latitude & Longitude
121,Sisig Hooray - SM Manila,https://food.grab.com/ph/en/restaurant/khaleb-shawarma-sm-manila-supermarket-delivery/2-C2DKTJ4GTE5TEA,14.5995,120.9842,"14.5995,120.9842"
122,Potato Corner - T. Pinpin Street,https://food.grab.com/ph/en/restaurant/the-brewed-buddies-sm-manila-available-for-long-distance-delivery-delivery/2-C2TACP3FJ4N2EA,14.5995,120.9842,"14.5995,120.9842"
123,Cow-Wow Sausage Haus - 937 P. Noval,https://food.grab.com/ph/en/restaurant/corner-pizza-sm-manila-available-for-long-distance-delivery-delivery/2-C2WCLK4VARLDUE,14.5995,120.9842,"14.5995,120.9842"
124,The Coffee Bean & Tea Leaf - Laperal Apartments,https://food.grab.com/ph/en/restaurant/chops-to-go-sm-manila-delivery/2-CZBHAKAWAPAGGE,14.5995,120.9842,"14.5995,120.9842"
125,BreadTalk - SM Manila,https://food.grab.com/ph/en/restaurant/ichiro-padre-noval-street-available-for-long-distance-delivery-delivery/2-C2ACHENGLEEYRN,14.5995,120.9842,"14.5995,120.9842"
126,Famous Belgian Waffles - SM Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/lola-nena-s-legarda-available-for-long-distance-delivery-delivery/2-CYWKAF4HRY4YKA,14.5995,120.9842,"14.5995,120.9842"
127,Balai Pandesal - JT Centrale,https://food.grab.com/ph/en/restaurant/tropical-hut-hamburger-escolta-available-for-long-distance-delivery-delivery/2-CYVKSE5CLBNHGX,14.5995,120.9842,"14.5995,120.9842"
128,Fruitas & De Original Jamaican Pattie - Pacific Centre,https://food.grab.com/ph/en/restaurant/tasty-dumplings-condesa-available-for-long-distance-delivery-delivery/2-C2MKTPBVAFW3RA,14.5995,120.9842,"14.5995,120.9842"
129,Belden Milktea - Padre Noval Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/sincerity-cafe-restaurant-binondo-available-for-long-distance-delivery-delivery/2-CY2FBBU1R3KFLX,14.5995,120.9842,"14.5995,120.9842"
130,Soy & Bean - Pacific Centre Binondo,https://food.grab.com/ph/en/restaurant/ling-nam-alonzo-available-for-long-distance-delivery-delivery/2-C22JWEMHC8CALX,14.5995,120.9842,"14.5995,120.9842"
131,Cafe Aquatica - Binondo [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/cafe-france-ongpin-street-available-for-long-distance-delivery-delivery/PHGFSTI0000016w,14.5995,120.9842,"14.5995,120.9842"
132,Don Benito's - Quiapo,https://food.grab.com/ph/en/restaurant/pancit-ng-taga-malabon-quiapo-delivery/2-C2UGAEDFJYCDFA,14.5995,120.9842,"14.5995,120.9842"
133,Mister Donut - Lacson Underpass,https://food.grab.com/ph/en/restaurant/d-cream-coffee-tea-gastambide-available-for-long-distance-delivery-delivery/2-CYJ2NBDCN2VWLE,,,
134,Tolit's Peri Peri - Morayta,https://food.grab.com/ph/en/restaurant/farinas-ilocos-empanada-quiapo-available-for-long-distance-delivery-delivery/2-C2B1N8AYJTUJJE,,,
135,G&G Fried Chicken - Palanca,https://food.grab.com/ph/en/restaurant/cafe-perene-benavidez-street-available-for-long-distance-delivery-delivery/2-C2CZUEEGV6BBDE,,,
136,Soy & Bean and Balai Pandesal - New Piac Bee,https://food.grab.com/ph/en/restaurant/fruitas-sm-manila-delivery/2-CYNFTU4BAKVBJA,,,
137,Karate Kid - Centro Escolar University [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/quickly-shoppers-mart-available-for-long-distance-delivery-delivery/2-C2NZNPLTLPJDDE,,,
138,Soy Yummy - SM Manila,https://food.grab.com/ph/en/restaurant/paotsin-victory-lacson-underpass-available-for-long-distance-delivery-delivery/2-C3JDLZMCRJWANE,,,
139,Kowloon House - Quiapo,https://food.grab.com/ph/en/restaurant/awi%E2%80%99s-cafe-restaurant-yuchengco-street-delivery/2-CZA3E7VHNYWVAE,,,
140,"Max's Corner Bakery (Cakes, Breads & Pastries) - SM Manila",https://food.grab.com/ph/en/restaurant/hai-pio-pares-bbq-carriedo-delivery/2-CZKULF3FEKKFBE,,,
141,Yang Garden Food House - Gregorio Masangkay,https://food.grab.com/ph/en/restaurant/sisig-hooray-sm-manila-delivery/2-CYWKTUCFGJKADE,,,
142,Five Spice Express - Ramada by Wyndham Manila Central [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/potato-corner-t-pinpin-street-delivery/2-C24GG32BEJNKEN,,,
143,"Master Siomai, Siopao & Leche Flan - Sampaloc Manila",https://food.grab.com/ph/en/restaurant/cow-wow-sausage-haus-937-p-noval-delivery/AWjGMbxcZXYdMpch2oCh,,,
144,Chicken Houz - Sampaloc [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/the-coffee-bean-tea-leaf-laperal-apartments-delivery/2-C2DJA223BEC2NE,,,
145,I Love Milktea - Concepcion Manila,https://food.grab.com/ph/en/restaurant/breadtalk-sm-manila-delivery/2-CZEWLZKCGTJDT6,,,
146,Smile To Go - Legarda Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/famous-belgian-waffles-sm-manila-available-for-long-distance-delivery-delivery/PHGFSTI000001tb,,,
147,Cafe De Soledad - Gastambide St.,https://food.grab.com/ph/en/restaurant/balai-pandesal-jt-centrale-delivery/2-C3AYNLCBDBK3GJ,,,
148,Mariela Bakeshop - Bilibid Viejo Street,https://food.grab.com/ph/en/restaurant/fruitas-de-original-jamaican-pattie-pacific-centre-delivery/2-C3AXJVNVLPVUL6,,,
149,Takoishi - Binondo,https://food.grab.com/ph/en/restaurant/belden-milktea-padre-noval-street-available-for-long-distance-delivery-delivery/2-C2B1VKEFVF6HRT,,,
150,J&G Milktea Avenue - Trinidad Street,https://food.grab.com/ph/en/restaurant/soy-bean-pacific-centre-binondo-delivery/2-C25YJ2DWTT2ZJJ,,,
151,My Cup - Gonzalo Extension,https://food.grab.com/ph/en/restaurant/cafe-aquatica-binondo-available-for-long-distance-delivery-delivery/PHGFSTI000003f9,,,
152,Gotobox - Legarda[Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/don-benito-s-quiapo-delivery/2-CY2EV76CAKN3EA,,,
153,Sisig Ok - Recto Manila,https://food.grab.com/ph/en/restaurant/mister-donut-lacson-underpass-delivery/2-C2XWJAXTEF3GA2,,,
154,Diversitea - Loyola Street,https://food.grab.com/ph/en/restaurant/tolit-s-peri-peri-morayta-delivery/2-C3LFV6NHVE6KV6,,,
155,June-Nairah Halal Food Restaurant - Elizondo Street,https://food.grab.com/ph/en/restaurant/g-g-fried-chicken-palanca-delivery/2-C3DCR6JEAT5HTE,,,
156,Oppa's Corndog Style - Victory Lacson Quiapo,https://food.grab.com/ph/en/restaurant/soy-bean-and-balai-pandesal-new-piac-bee-delivery/2-C2CALEJZVEDJLX,,,
157,Angel's Sizzling - Delos Santos Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/karate-kid-centro-escolar-university-available-for-long-distance-delivery-delivery/2-CYUCFGKUC2LASE,,,
158,Sisig Station - St Thomas Square,https://food.grab.com/ph/en/restaurant/soy-yummy-sm-manila-delivery/2-C2JUECDHCX5BTN,,,
159,Pares Kimchi - Mehan Garden,https://food.grab.com/ph/en/restaurant/kowloon-house-quiapo-delivery/2-C3LHKB3JE7XJNX,,,
160,Chawadi Cup - Ongpin [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/max-s-corner-bakery-cakes-breads-pastries-sm-manila-delivery/2-C3LCLAVAL3JDGX,,,
161,Baon Fish - Manila,https://food.grab.com/ph/en/restaurant/yang-garden-food-house-gregorio-masangkay-delivery/2-C3LFUFCXNZCFMA,,,
162,Big Daddy's Cup - JT Centrale,https://food.grab.com/ph/en/restaurant/five-spice-express-ramada-by-wyndham-manila-central-available-for-long-distance-delivery-delivery/PHGFSTI000001pi,,,
163,Polland Hopia - Benavidez Street [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/master-siomai-siopao-leche-flan-sampaloc-manila-delivery/2-C3KHLT4GT4CVDE,,,
164,Appa's Bapsang - Intramuros [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/chicken-houz-sampaloc-available-for-long-distance-delivery-delivery/2-CZNTEBLEV6TAPE,,,
165,Chicky Restaurant - Binondo,https://food.grab.com/ph/en/restaurant/i-love-milktea-concepcion-manila-delivery/2-C2AEDE3ZR7JTCE,,,
166,It's Time Unliwings - Sampaloc,https://food.grab.com/ph/en/restaurant/smile-to-go-legarda-street-available-for-long-distance-delivery-delivery/2-CY5BGF2JA63CCE,,,
167,The Thai Plate - Fugoso Street,https://food.grab.com/ph/en/restaurant/cafe-de-soledad-gastambide-st-delivery/2-C2U2EXCFHGJATA,,,
168,Travel Burger Cafe - Sampaloc,https://food.grab.com/ph/en/restaurant/mariela-bakeshop-bilibid-viejo-street-delivery/2-C2LYDB4ZJ4BWRX,,,
169,Toribox - Tower Manila,https://food.grab.com/ph/en/restaurant/takoishi-binondo-delivery/2-C2LFNVJVTYLWLN,,,
170,Perico's Grill - Mendiola,https://food.grab.com/ph/en/restaurant/j-g-milktea-avenue-trinidad-street-delivery/2-C2L3PGEKJ3XFBA,,,
171,The Tapsishop - Sampaloc Manila,https://food.grab.com/ph/en/restaurant/my-cup-gonzalo-extension-delivery/2-C2KFCP6KV25DTE,,,
172,Goo Dee Taiwan Milk Tea - Sampaloc [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/gotobox-legarda-available-for-long-distance-delivery-delivery/2-C2JFANJWFFBWGN,,,
173,Kalsada Burger - UST [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/sisig-ok-recto-manila-delivery/2-C2EBR24TC76JDA,,,
174,Buko Express - SM Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/diversitea-loyola-street-delivery/2-C2DJTPE1TKL1FE,,,
175,Monster Wings - SM Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/june-nairah-halal-food-restaurant-elizondo-street-delivery/2-C2AZE3UAG4E2ET,,,
176,Coffee Plus - Metro Suites Building,https://food.grab.com/ph/en/restaurant/oppa-s-corndog-style-victory-lacson-quiapo-delivery/2-C24FLJCWCFNVSE,,,
177,Mister Lemon - Ermita,https://food.grab.com/ph/en/restaurant/angel-s-sizzling-delos-santos-street-available-for-long-distance-delivery-delivery/2-C23ZN3NYEBJKL6,,,
178,Four in Love BBQ and Hotpot Buffet - SM Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/sisig-station-st-thomas-square-delivery/2-CY2ATPJTE3XUCJ,,,
179,Chik'N Tea - Torre Central [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/pares-kimchi-mehan-garden-delivery/2-C2UWV6DZJ34ETT,,,
180,Chicks and Fins - P. Noval,https://food.grab.com/ph/en/restaurant/chawadi-cup-ongpin-available-for-long-distance-delivery-delivery/2-CYXJNY4XHGDXDA,,,
181,Mangan - SM Manila [Available for LONG-DISTANCE DELIVERY],https://food.grab.com/ph/en/restaurant/baon-fish-manila-delivery/2-C2L1VXUYJAWDTE,,,
